timeindex,A,B,C,D,E,F,G
2015-04-09T01:00:00Z,0.04,0.03,0.02,0.00,0.04,0.04,-0.77
2015-04-09T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.78
2015-04-09T03:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.77
2015-04-09T04:00:00Z,0.01,0.02,0.01,0.00,0.01,0.01,-0.80
2015-04-09T05:00:00Z,0.02,0.03,0.00,0.00,0.02,0.00,-0.79
2015-04-09T06:00:00Z,-0.01,0.02,-0.02,0.00,-0.01,0.00,-0.82
2015-04-09T07:00:00Z,-0.04,-0.01,-0.11,0.00,-0.04,0.00,-0.85
2015-04-09T08:00:00Z,-0.01,0.00,-0.09,-0.01,-0.02,-0.02,-0.82
2015-04-09T09:00:00Z,-0.23,-0.21,-0.30,-0.23,-0.26,-0.26,-1.04
2015-04-09T10:00:00Z,-1.48,-1.43,-1.49,-0.94,-1.52,-1.28,-2.29
2015-04-09T11:00:00Z,-0.88,-0.87,-1.32,-0.88,-0.95,-0.95,-1.69
2015-04-09T12:00:00Z,-1.18,-1.18,-1.79,-0.94,-1.25,-1.25,-2.00
2015-04-09T13:00:00Z,-1.76,-1.75,-2.59,-0.94,-1.79,-1.28,-2.57
2015-04-09T14:00:00Z,-1.10,-1.09,-1.63,-0.94,-1.12,-1.12,-1.87
2015-04-09T15:00:00Z,-0.72,-0.72,-1.09,-0.72,-0.74,-0.74,-1.53
2015-04-09T16:00:00Z,-0.26,-0.26,-0.41,-0.26,-0.26,-0.26,-1.06
2015-04-09T17:00:00Z,0.00,0.00,-0.06,0.00,-0.01,-0.01,-0.76
2015-04-09T18:00:00Z,0.09,0.08,0.00,0.00,0.07,0.00,-0.66
2015-04-09T19:00:00Z,0.23,0.20,0.06,0.00,0.21,0.00,-0.55
2015-04-09T20:00:00Z,0.17,0.15,0.06,0.00,0.17,0.00,-0.61
2015-04-09T21:00:00Z,0.15,0.13,0.04,0.00,0.15,0.15,-0.66
2015-04-09T22:00:00Z,0.12,0.11,0.03,0.00,0.12,0.12,-0.65
2015-04-09T23:00:00Z,0.06,0.05,0.03,0.00,0.06,0.06,-0.73
2015-04-10T00:00:00Z,0.04,0.04,0.02,0.00,0.04,0.04,-0.75
2015-04-10T01:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.75
2015-04-10T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.75
2015-04-10T03:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.77
2015-04-10T04:00:00Z,0.04,0.03,0.02,0.00,0.04,0.04,-0.75
2015-04-10T05:00:00Z,0.03,0.04,0.01,0.00,0.03,0.03,-0.75
2015-04-10T06:00:00Z,0.00,0.03,-0.01,0.00,0.00,0.00,-0.80
2015-04-10T07:00:00Z,-0.02,0.00,-0.11,-0.02,-0.02,-0.02,-0.79
2015-04-10T08:00:00Z,-1.07,-1.01,-1.10,-1.07,-1.07,-1.07,-1.84
2015-04-10T09:00:00Z,-1.78,-1.76,-2.61,-1.41,-1.78,-1.66,-2.54
2015-04-10T10:00:00Z,-0.92,-0.92,-1.41,-0.92,-0.92,-0.92,-1.70
2015-04-10T11:00:00Z,-1.03,-1.03,-1.56,-1.03,-1.03,-1.03,-1.80
2015-04-10T12:00:00Z,-0.96,-0.96,-1.48,-0.96,-0.97,-0.97,-1.73
2015-04-10T13:00:00Z,-1.93,-1.93,-2.88,-1.41,-1.98,-1.66,-2.70
2015-04-10T14:00:00Z,-1.70,-1.70,-2.53,-1.41,-1.75,-1.66,-2.48
2015-04-10T15:00:00Z,-1.21,-1.21,-1.81,-1.21,-1.23,-1.23,-2.00
2015-04-10T16:00:00Z,-0.53,-0.53,-0.81,-0.53,-0.53,-0.53,-1.31
2015-04-10T17:00:00Z,-0.08,-0.08,-0.16,-0.08,-0.08,-0.08,-0.86
2015-04-10T18:00:00Z,0.06,0.06,-0.01,0.00,0.06,0.00,-0.70
2015-04-10T19:00:00Z,0.24,0.20,0.06,0.00,0.23,0.00,-0.53
2015-04-10T20:00:00Z,0.19,0.16,0.06,0.00,0.16,0.00,-0.59
2015-04-10T21:00:00Z,0.14,0.12,0.04,0.00,0.10,0.00,-0.66
2015-04-10T22:00:00Z,0.12,0.10,0.03,0.00,0.11,0.11,-0.64
2015-04-10T23:00:00Z,0.06,0.06,0.03,0.00,0.04,0.04,-0.72
2015-04-11T00:00:00Z,0.04,0.04,0.02,0.00,0.03,0.03,-0.76
2015-04-11T01:00:00Z,0.04,0.03,0.02,0.00,0.02,0.02,-0.78
2015-04-11T02:00:00Z,0.03,0.03,0.02,0.00,0.02,0.02,-0.79
2015-04-11T03:00:00Z,0.03,0.03,0.02,0.00,-0.01,-0.01,-0.79
2015-04-11T04:00:00Z,0.01,0.02,0.01,0.00,-0.02,-0.02,-0.80
2015-04-11T05:00:00Z,-0.06,-0.01,-0.04,-0.06,-0.08,-0.08,-0.87
2015-04-11T06:00:00Z,-0.15,-0.12,-0.17,-0.15,-0.17,-0.17,-0.90
2015-04-11T07:00:00Z,-0.46,-0.43,-0.53,-0.46,-0.47,-0.47,-1.21
2015-04-11T08:00:00Z,-1.09,-1.05,-1.14,-1.09,-1.09,-1.09,-1.86
2015-04-11T09:00:00Z,-1.16,-1.16,-1.78,-1.16,-1.20,-1.20,-1.95
2015-04-11T10:00:00Z,-1.81,-1.81,-2.72,-1.30,-1.92,-1.92,-2.60
2015-04-11T11:00:00Z,-1.97,-1.97,-2.94,-1.30,-2.25,-2.23,-2.74
2015-04-11T12:00:00Z,-1.09,-1.09,-1.71,-1.09,-1.80,-1.80,-1.87
2015-04-11T13:00:00Z,-0.88,-0.88,-1.35,-0.88,-1.47,-1.47,-1.65
2015-04-11T14:00:00Z,-0.72,-0.72,-1.12,-0.72,-1.49,-1.49,-1.50
2015-04-11T15:00:00Z,-0.47,-0.47,-0.76,-0.47,-0.73,-0.73,-1.25
2015-04-11T16:00:00Z,-0.52,-0.52,-0.81,-0.52,-1.38,-1.38,-1.29
2015-04-11T17:00:00Z,-0.06,-0.06,-0.14,-0.06,-0.70,-0.70,-0.84
2015-04-11T18:00:00Z,0.11,0.10,0.01,0.00,-0.59,-0.59,-0.68
2015-04-11T19:00:00Z,0.22,0.18,0.05,0.00,-0.74,-0.74,-0.56
2015-04-11T20:00:00Z,0.17,0.15,0.05,0.00,-0.79,-0.79,-0.61
2015-04-11T21:00:00Z,0.15,0.13,0.04,0.00,-0.75,-0.75,-0.63
2015-04-11T22:00:00Z,0.11,0.09,0.03,0.00,-0.64,-0.64,-0.67
2015-04-11T23:00:00Z,0.06,0.06,0.02,0.00,-0.54,-0.54,-0.72
2015-04-12T00:00:00Z,0.04,0.04,0.02,0.00,-0.38,-0.38,-0.75
2015-04-12T01:00:00Z,0.03,0.03,0.02,0.00,-0.34,-0.34,-0.75
2015-04-12T02:00:00Z,0.03,0.03,0.02,0.00,-0.23,-0.23,-0.74
2015-04-12T03:00:00Z,0.03,0.03,0.02,0.00,-0.19,-0.19,-0.75
2015-04-12T04:00:00Z,0.01,0.02,0.01,0.00,-0.21,-0.21,-0.77
2015-04-12T05:00:00Z,-0.02,0.01,-0.01,-0.02,-0.33,-0.33,-0.79
2015-04-12T06:00:00Z,-0.09,-0.06,-0.10,-0.09,-0.36,-0.36,-0.86
2015-04-12T07:00:00Z,-0.41,-0.37,-0.47,-0.41,-0.83,-0.83,-1.18
2015-04-12T08:00:00Z,-0.76,-0.72,-0.82,-0.76,-1.52,-1.52,-1.54
2015-04-12T09:00:00Z,-1.04,-1.02,-1.54,-1.04,-1.88,-1.88,-1.81
2015-04-12T10:00:00Z,-1.50,-1.49,-2.27,-1.17,-2.22,-2.22,-2.28
2015-04-12T11:00:00Z,-1.86,-1.86,-2.78,-1.17,-2.67,-2.23,-2.63
2015-04-12T12:00:00Z,-1.63,-1.63,-2.49,-1.17,-2.55,-2.23,-2.41
2015-04-12T13:00:00Z,-1.30,-1.30,-1.96,-1.17,-2.23,-2.23,-2.07
2015-04-12T14:00:00Z,-0.84,-0.84,-1.28,-0.84,-1.80,-1.80,-1.61
2015-04-12T15:00:00Z,-0.70,-0.70,-1.07,-0.70,-1.49,-1.49,-1.47
2015-04-12T16:00:00Z,-0.64,-0.64,-0.98,-0.64,-1.29,-1.29,-1.42
2015-04-12T17:00:00Z,-0.11,-0.11,-0.20,-0.11,-0.21,-0.21,-0.86
2015-04-12T18:00:00Z,0.06,0.06,0.01,0.00,0.04,0.00,-0.70
2015-04-12T19:00:00Z,0.18,0.15,0.06,0.00,-0.18,-0.18,-0.59
2015-04-12T20:00:00Z,0.15,0.13,0.06,0.00,-0.76,-0.76,-0.63
2015-04-12T21:00:00Z,0.12,0.11,0.04,0.00,-0.59,-0.59,-0.65
2015-04-12T22:00:00Z,0.11,0.09,0.03,0.00,-0.88,-0.88,-0.67
2015-04-12T23:00:00Z,0.06,0.05,0.03,0.00,-0.92,-0.92,-0.72
2015-04-13T00:00:00Z,0.04,0.04,0.02,0.00,-0.88,-0.88,-0.73
2015-04-13T01:00:00Z,0.04,0.03,0.02,0.00,-0.82,-0.82,-0.74
2015-04-13T02:00:00Z,0.03,0.03,0.02,0.00,-0.68,-0.68,-0.74
2015-04-13T03:00:00Z,0.03,0.03,0.02,0.00,-0.62,-0.62,-0.74
2015-04-13T04:00:00Z,0.01,0.02,0.01,0.00,-0.55,-0.55,-0.76
2015-04-13T05:00:00Z,-0.04,0.00,-0.04,0.00,-0.46,-0.46,-0.80
2015-04-13T06:00:00Z,-0.16,-0.14,-0.18,0.00,-0.66,-0.66,-0.93
2015-04-13T07:00:00Z,-0.33,-0.31,-0.41,0.00,-1.11,-1.11,-1.10
2015-04-13T08:00:00Z,0.01,0.01,-0.07,0.00,-0.94,-0.94,-0.77
2015-04-13T09:00:00Z,-0.50,-0.48,-0.52,-0.44,-1.47,-1.47,-1.27
2015-04-13T10:00:00Z,-0.21,-0.20,-0.25,-0.21,-1.19,-1.19,-0.98
2015-04-13T11:00:00Z,-0.09,-0.09,-0.20,-0.09,-1.05,-1.05,-0.86
2015-04-13T12:00:00Z,-0.12,-0.12,-0.23,-0.12,-1.08,-1.08,-0.87
2015-04-13T13:00:00Z,-0.56,-0.55,-0.86,-0.44,-1.48,-1.48,-1.32
2015-04-13T14:00:00Z,-0.52,-0.52,-0.80,-0.44,-1.44,-1.44,-1.29
2015-04-13T15:00:00Z,-0.64,-0.63,-0.96,-0.44,-1.48,-1.48,-1.41
2015-04-13T16:00:00Z,-0.52,-0.52,-0.80,-0.44,-1.20,-1.20,-1.30
2015-04-13T17:00:00Z,-0.06,-0.06,-0.13,-0.06,-0.58,-0.58,-0.83
2015-04-13T18:00:00Z,0.07,0.07,0.01,0.00,-0.23,-0.23,-0.70
2015-04-13T19:00:00Z,0.20,0.17,0.06,0.00,0.11,0.00,-0.57
2015-04-13T20:00:00Z,0.21,0.18,0.06,0.00,0.16,0.00,-0.55
2015-04-13T21:00:00Z,0.19,0.16,0.04,0.00,0.07,0.00,-0.58
2015-04-13T22:00:00Z,0.13,0.11,0.03,0.00,0.07,0.00,-0.65
2015-04-13T23:00:00Z,0.06,0.06,0.03,0.00,0.05,0.00,-0.72
2015-04-14T00:00:00Z,0.04,0.04,0.02,0.00,0.02,0.00,-0.74
2015-04-14T01:00:00Z,0.04,0.03,0.02,0.00,0.00,0.00,-0.73
2015-04-14T02:00:00Z,0.03,0.03,0.02,0.00,-0.01,-0.01,-0.73
2015-04-14T03:00:00Z,0.03,0.03,0.02,0.00,-0.01,-0.01,-0.74
2015-04-14T04:00:00Z,0.03,0.03,0.02,0.00,-0.06,-0.06,-0.74
2015-04-14T05:00:00Z,0.02,0.03,0.01,0.00,-0.10,-0.10,-0.76
2015-04-14T06:00:00Z,-0.01,0.02,-0.02,-0.01,-0.18,-0.18,-0.78
2015-04-14T07:00:00Z,-0.11,-0.07,-0.18,-0.11,-0.43,-0.43,-0.88
2015-04-14T08:00:00Z,-0.14,-0.12,-0.21,-0.14,-0.44,-0.44,-0.92
2015-04-14T09:00:00Z,-0.38,-0.36,-0.42,-0.23,-0.84,-0.84,-1.15
2015-04-14T10:00:00Z,-0.58,-0.56,-0.61,-0.23,-1.36,-1.12,-1.35
2015-04-14T11:00:00Z,-0.40,-0.39,-0.45,-0.23,-1.24,-1.12,-1.22
2015-04-14T12:00:00Z,-0.39,-0.39,-0.63,-0.23,-1.00,-1.00,-1.22
2015-04-14T13:00:00Z,-0.29,-0.29,-0.47,-0.23,-0.99,-0.99,-1.12
2015-04-14T14:00:00Z,-0.35,-0.35,-0.56,-0.23,-1.13,-1.12,-1.19
2015-04-14T15:00:00Z,-0.45,-0.45,-0.69,-0.23,-1.05,-1.05,-1.27
2015-04-14T16:00:00Z,-0.23,-0.23,-0.38,-0.23,-0.81,-0.81,-1.06
2015-04-14T17:00:00Z,-0.02,-0.02,-0.08,-0.02,-0.53,-0.53,-0.84
2015-04-14T18:00:00Z,0.13,0.12,0.02,0.00,-0.33,-0.33,-0.64
2015-04-14T19:00:00Z,0.23,0.20,0.06,0.00,-0.01,-0.01,-0.54
2015-04-14T20:00:00Z,0.19,0.17,0.06,0.00,0.02,0.00,-0.58
2015-04-14T21:00:00Z,0.17,0.14,0.04,0.00,0.02,0.00,-0.60
2015-04-14T22:00:00Z,0.13,0.11,0.03,0.00,-0.04,-0.04,-0.63
2015-04-14T23:00:00Z,0.07,0.06,0.03,0.00,-0.05,-0.05,-0.67
2015-04-15T00:00:00Z,0.04,0.04,0.02,0.00,-0.05,-0.05,-0.70
2015-04-15T01:00:00Z,0.04,0.03,0.02,0.00,-0.05,-0.05,-0.71
2015-04-15T02:00:00Z,0.03,0.03,0.02,0.00,-0.07,-0.07,-0.77
2015-04-15T03:00:00Z,0.03,0.03,0.02,0.00,-0.06,-0.06,-0.77
2015-04-15T04:00:00Z,0.02,0.03,0.01,0.00,-0.19,-0.19,-0.78
2015-04-15T05:00:00Z,-0.04,0.01,-0.02,-0.04,-0.24,-0.24,-0.83
2015-04-15T06:00:00Z,-0.07,-0.04,-0.09,-0.07,-0.31,-0.31,-0.79
2015-04-15T07:00:00Z,-0.08,-0.06,-0.16,-0.08,-0.37,-0.37,-0.81
2015-04-15T08:00:00Z,-0.29,-0.27,-0.37,-0.29,-0.71,-0.71,-1.16
2015-04-15T09:00:00Z,-1.09,-1.04,-1.10,-0.92,-1.53,-1.53,-1.91
2015-04-15T10:00:00Z,-1.21,-1.20,-1.80,-0.92,-1.66,-1.66,-1.95
2015-04-15T11:00:00Z,-1.76,-1.75,-2.60,-0.92,-2.36,-2.23,-2.48
2015-04-15T12:00:00Z,-1.39,-1.38,-2.07,-0.92,-2.09,-2.09,-2.12
2015-04-15T13:00:00Z,-0.03,-0.03,-0.10,-0.03,-0.89,-0.89,-0.76
2015-04-15T14:00:00Z,-0.05,-0.05,-0.11,-0.05,-0.88,-0.88,-0.78
2015-04-15T15:00:00Z,0.01,0.01,-0.03,0.00,-0.87,-0.87,-0.73
2015-04-15T16:00:00Z,0.07,0.07,0.02,0.00,-0.70,-0.70,-0.67
2015-04-15T17:00:00Z,-0.07,-0.07,-0.13,0.00,-0.84,-0.84,-0.81
2015-04-15T18:00:00Z,0.09,0.08,0.01,0.00,-0.51,-0.51,-0.66
2015-04-15T19:00:00Z,0.24,0.21,0.06,0.00,-0.21,-0.21,-0.52
2015-04-15T20:00:00Z,0.20,0.18,0.06,0.00,-0.25,-0.25,-0.58
2015-04-15T21:00:00Z,0.15,0.13,0.04,0.00,-0.27,-0.27,-0.57
2015-04-15T22:00:00Z,0.12,0.10,0.03,0.00,-0.15,-0.15,-0.62
2015-04-15T23:00:00Z,0.06,0.06,0.03,0.00,-0.18,-0.18,-0.69
2015-04-16T00:00:00Z,0.04,0.04,0.02,0.00,-0.21,-0.21,-0.77
2015-04-16T01:00:00Z,0.04,0.03,0.02,0.00,-0.12,-0.12,-0.77
2015-04-16T02:00:00Z,0.03,0.03,0.02,0.00,-0.05,-0.05,-0.76
2015-04-16T03:00:00Z,0.03,0.03,0.02,0.00,-0.08,-0.08,-0.75
2015-04-16T04:00:00Z,0.02,0.03,0.01,0.00,-0.09,-0.09,-0.77
2015-04-16T05:00:00Z,-0.08,-0.02,-0.05,0.00,-0.20,-0.20,-0.88
2015-04-16T06:00:00Z,-0.04,-0.03,-0.06,0.00,-0.16,-0.16,-0.80
2015-04-16T07:00:00Z,-0.08,-0.06,-0.16,0.00,-0.45,-0.45,-0.83
2015-04-16T08:00:00Z,-0.22,-0.20,-0.30,-0.22,-0.72,-0.72,-0.96
2015-04-16T09:00:00Z,-0.13,-0.12,-0.18,-0.13,-0.69,-0.69,-0.92
2015-04-16T10:00:00Z,-0.30,-0.29,-0.33,-0.30,-0.98,-0.98,-1.05
2015-04-16T11:00:00Z,-0.94,-0.91,-0.96,-0.60,-1.70,-1.70,-1.65
2015-04-16T12:00:00Z,-1.02,-1.01,-1.54,-0.60,-1.81,-1.81,-1.75
2015-04-16T13:00:00Z,-0.99,-0.98,-1.48,-0.60,-1.74,-1.74,-1.71
2015-04-16T14:00:00Z,-0.78,-0.78,-1.18,-0.60,-1.50,-1.50,-1.51
2015-04-16T15:00:00Z,-0.59,-0.59,-0.90,-0.59,-1.29,-1.29,-1.33
2015-04-16T16:00:00Z,-0.17,-0.17,-0.28,-0.17,-0.87,-0.87,-0.91
2015-04-16T17:00:00Z,-0.09,-0.09,-0.17,-0.09,-0.62,-0.62,-0.83
2015-04-16T18:00:00Z,0.09,0.09,-0.01,0.00,-0.29,-0.29,-0.65
2015-04-16T19:00:00Z,0.25,0.21,0.06,0.00,0.03,0.00,-0.51
2015-04-16T20:00:00Z,0.21,0.18,0.06,0.00,0.09,0.00,-0.55
2015-04-16T21:00:00Z,0.19,0.16,0.04,0.00,0.10,0.00,-0.57
2015-04-16T22:00:00Z,0.13,0.12,0.03,0.00,0.07,0.00,-0.62
2015-04-16T23:00:00Z,0.07,0.06,0.03,0.00,0.00,0.00,-0.69
2015-04-17T00:00:00Z,0.04,0.04,0.02,0.00,0.00,0.00,-0.71
2015-04-17T01:00:00Z,0.03,0.03,0.02,0.00,-0.07,-0.07,-0.72
2015-04-17T02:00:00Z,0.03,0.03,0.02,0.00,-0.06,-0.06,-0.72
2015-04-17T03:00:00Z,0.03,0.03,0.02,0.00,-0.05,-0.05,-0.72
2015-04-17T04:00:00Z,-0.01,0.02,0.01,-0.01,-0.13,-0.13,-0.77
2015-04-17T05:00:00Z,-0.03,0.00,-0.04,-0.03,-0.10,-0.10,-0.79
2015-04-17T06:00:00Z,-0.22,-0.18,-0.22,-0.22,-0.31,-0.31,-0.98
2015-04-17T07:00:00Z,-0.54,-0.51,-0.61,-0.54,-0.75,-0.75,-1.30
2015-04-17T08:00:00Z,-1.21,-1.17,-1.27,-1.21,-1.54,-1.54,-1.96
2015-04-17T09:00:00Z,-1.33,-1.32,-1.99,-1.31,-1.59,-1.59,-2.08
2015-04-17T10:00:00Z,-1.52,-1.52,-2.26,-1.31,-1.73,-1.73,-2.26
2015-04-17T11:00:00Z,-2.09,-2.09,-3.08,-1.31,-2.36,-2.10,-2.86
2015-04-17T12:00:00Z,-1.90,-1.90,-2.82,-1.31,-2.30,-2.10,-2.66
2015-04-17T13:00:00Z,-0.60,-0.60,-0.91,-0.60,-1.09,-1.09,-1.35
2015-04-17T14:00:00Z,-0.29,-0.29,-0.47,-0.29,-0.55,-0.55,-1.04
2015-04-17T15:00:00Z,-0.34,-0.34,-0.53,-0.34,-0.87,-0.87,-1.09
2015-04-17T16:00:00Z,-0.41,-0.41,-0.63,-0.41,-0.99,-0.99,-1.17
2015-04-17T17:00:00Z,-0.02,-0.02,-0.09,-0.02,-0.27,-0.27,-0.79
2015-04-17T18:00:00Z,0.10,0.09,-0.01,0.00,-0.23,-0.23,-0.68
2015-04-17T19:00:00Z,0.25,0.21,0.06,0.00,0.10,0.00,-0.52
2015-04-17T20:00:00Z,0.21,0.18,0.06,0.00,0.20,0.00,-0.57
2015-04-17T21:00:00Z,0.18,0.15,0.04,0.00,0.18,0.00,-0.57
2015-04-17T22:00:00Z,0.13,0.11,0.03,0.00,0.12,0.00,-0.64
2015-04-17T23:00:00Z,0.07,0.06,0.03,0.00,0.02,0.02,-0.54
2015-04-18T00:00:00Z,0.04,0.04,0.02,0.00,0.00,0.00,-0.54
2015-04-18T01:00:00Z,0.04,0.03,0.02,0.00,-0.01,0.00,-0.57
2015-04-18T02:00:00Z,0.03,0.03,0.02,0.00,-0.01,0.00,-0.54
2015-04-18T03:00:00Z,0.03,0.03,0.02,0.00,0.00,0.00,-0.57
2015-04-18T04:00:00Z,0.02,0.03,0.01,0.00,0.02,0.00,-0.59
2015-04-18T05:00:00Z,-0.02,0.01,-0.02,-0.02,-0.02,-0.02,-0.63
2015-04-18T06:00:00Z,-0.11,-0.08,-0.12,-0.11,-0.11,-0.11,-0.71
2015-04-18T07:00:00Z,-0.33,-0.29,-0.39,-0.33,-0.33,-0.33,-0.93
2015-04-18T08:00:00Z,-0.84,-0.80,-0.89,-0.76,-0.84,-0.84,-1.45
2015-04-18T09:00:00Z,-0.95,-0.93,-1.26,-0.76,-0.96,-0.96,-1.55
2015-04-18T10:00:00Z,-1.06,-1.06,-1.65,-0.76,-1.09,-1.02,-1.65
2015-04-18T11:00:00Z,-1.17,-1.16,-1.78,-0.76,-1.22,-1.02,-1.77
2015-04-18T12:00:00Z,-0.98,-0.97,-1.54,-0.76,-1.09,-1.02,-1.58
2015-04-18T13:00:00Z,-0.93,-0.93,-1.43,-0.76,-1.15,-1.02,-1.54
2015-04-18T14:00:00Z,-0.85,-0.85,-1.29,-0.76,-1.29,-1.02,-1.48
2015-04-18T15:00:00Z,-0.36,-0.36,-0.58,-0.36,-0.73,-0.73,-0.98
2015-04-18T16:00:00Z,-0.14,-0.14,-0.25,-0.14,-0.40,-0.40,-0.76
2015-04-18T17:00:00Z,0.04,0.04,-0.02,0.00,-0.29,-0.29,-0.53
2015-04-18T18:00:00Z,0.12,0.10,0.03,0.00,-0.24,-0.24,-0.46
2015-04-18T19:00:00Z,0.20,0.17,0.05,0.00,0.00,0.00,-0.38
2015-04-18T20:00:00Z,0.16,0.14,0.05,0.00,-0.03,-0.03,-0.44
2015-04-18T21:00:00Z,0.15,0.12,0.04,0.00,0.03,0.00,-0.45
2015-04-18T22:00:00Z,0.11,0.10,0.03,0.00,0.06,0.00,-0.49
2015-04-18T23:00:00Z,0.06,0.06,0.02,0.00,0.03,0.00,-0.52
2015-04-19T00:00:00Z,0.04,0.04,0.02,0.00,-0.01,0.00,-0.59
2015-04-19T01:00:00Z,0.04,0.03,0.02,0.00,0.02,0.00,-0.59
2015-04-19T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.00,-0.59
2015-04-19T03:00:00Z,0.03,0.03,0.02,0.00,0.03,0.00,-0.57
2015-04-19T04:00:00Z,0.01,0.03,0.01,0.00,0.01,0.00,-0.60
2015-04-19T05:00:00Z,0.03,0.03,0.01,0.00,0.02,0.00,-0.58
2015-04-19T06:00:00Z,-0.11,-0.08,-0.12,-0.11,-0.14,-0.14,-0.72
2015-04-19T07:00:00Z,-0.70,-0.65,-0.75,-0.70,-0.73,-0.73,-1.26
2015-04-19T08:00:00Z,-1.18,-1.14,-1.23,-1.18,-1.24,-1.24,-1.72
2015-04-19T09:00:00Z,-1.20,-1.20,-1.86,-1.20,-1.29,-1.29,-1.78
2015-04-19T10:00:00Z,-1.68,-1.68,-2.56,-1.40,-1.73,-1.73,-2.23
2015-04-19T11:00:00Z,-2.01,-2.00,-3.00,-1.40,-2.02,-1.83,-2.56
2015-04-19T12:00:00Z,-1.87,-1.87,-2.84,-1.40,-1.88,-1.83,-2.44
2015-04-19T13:00:00Z,-1.39,-1.39,-2.10,-1.39,-1.40,-1.40,-1.96
2015-04-19T14:00:00Z,-1.55,-1.55,-2.33,-1.40,-1.56,-1.56,-2.11
2015-04-19T15:00:00Z,-0.79,-0.79,-1.23,-0.79,-0.80,-0.80,-1.37
2015-04-19T16:00:00Z,-0.55,-0.55,-0.86,-0.55,-0.57,-0.57,-1.12
2015-04-19T17:00:00Z,-0.14,-0.14,-0.24,-0.14,-0.15,-0.15,-0.71
2015-04-19T18:00:00Z,0.02,0.02,-0.03,0.00,0.00,0.00,-0.53
2015-04-19T19:00:00Z,0.15,0.14,0.05,0.00,0.15,0.00,-0.40
2015-04-19T20:00:00Z,0.16,0.14,0.06,0.00,0.14,0.00,-0.41
2015-04-19T21:00:00Z,0.16,0.14,0.04,0.00,0.15,0.00,-0.40
2015-04-19T22:00:00Z,0.13,0.11,0.03,0.00,0.11,0.00,-0.45
2015-04-19T23:00:00Z,0.07,0.06,0.03,0.00,0.06,0.06,-0.51
2015-04-20T00:00:00Z,0.04,0.04,0.02,0.00,0.04,0.04,-0.51
2015-04-20T01:00:00Z,0.04,0.03,0.02,0.00,0.03,0.03,-0.57
2015-04-20T02:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.57
2015-04-20T03:00:00Z,0.03,0.03,0.02,0.00,0.03,0.03,-0.56
2015-04-20T04:00:00Z,-0.01,0.02,0.01,-0.01,-0.01,-0.01,-0.61
2015-04-20T05:00:00Z,-0.12,-0.08,-0.11,-0.12,-0.15,-0.15,-0.72
2015-04-20T06:00:00Z,-0.19,-0.17,-0.20,-0.19,-0.22,-0.22,-0.80
2015-04-20T07:00:00Z,-0.36,-0.34,-0.43,-0.36,-0.46,-0.46,-0.90
2015-04-20T08:00:00Z,-0.70,-0.68,-0.77,-0.70,-0.74,-0.74,-1.25
2015-04-20T09:00:00Z,-0.80,-0.80,-1.23,-0.80,-0.85,-0.85,-1.38
2015-04-20T10:00:00Z,-0.67,-0.66,-1.02,-0.67,-0.73,-0.73,-1.24
2015-04-20T11:00:00Z,-1.21,-1.21,-1.80,-0.87,-1.30,-1.07,-1.79
2015-04-20T12:00:00Z,-1.17,-1.17,-1.75,-0.87,-1.26,-1.07,-1.75
2015-04-20T13:00:00Z,-0.45,-0.45,-0.70,-0.45,-0.56,-0.56,-1.03
2015-04-20T14:00:00Z,-0.97,-0.97,-1.45,-0.87,-1.06,-1.06,-1.58
2015-04-20T15:00:00Z,-0.58,-0.58,-0.89,-0.58,-0.69,-0.69,-1.16
2015-04-20T16:00:00Z,-0.40,-0.40,-0.61,-0.40,-0.64,-0.64,-0.97
2015-04-20T17:00:00Z,-0.11,-0.11,-0.19,-0.11,-0.21,-0.21,-0.68
2015-04-20T18:00:00Z,0.06,0.06,-0.01,0.00,-0.01,-0.01,-0.52
2015-04-20T19:00:00Z,0.21,0.19,0.06,0.00,0.17,0.00,-0.37
2015-04-20T20:00:00Z,0.20,0.17,0.06,0.00,0.15,0.00,-0.38
2015-04-20T21:00:00Z,0.17,0.15,0.04,0.00,0.15,0.00,-0.40
2015-04-20T22:00:00Z,0.12,0.10,0.03,0.00,0.11,0.00,-0.46
2015-04-20T23:00:00Z,0.07,0.06,0.03,0.00,0.06,0.06,-0.51
2015-04-21T00:00:00Z,0.04,0.04,0.02,0.00,0.04,0.04,-0.55
2015-04-21T01:00:00Z,0.03,0.03,0.02,0.00,0.01,0.01,-0.55
2015-04-21T02:00:00Z,0.03,0.03,0.02,0.00,-0.01,-0.01,-0.55
2015-04-21T03:00:00Z,0.03,0.03,0.02,0.00,0.00,0.00,-0.55
2015-04-21T04:00:00Z,-0.01,0.02,0.00,0.00,-0.05,-0.05,-0.62
2015-04-21T05:00:00Z,0.01,0.02,-0.01,0.00,-0.07,-0.07,-0.60
2015-04-21T06:00:00Z,-0.04,-0.03,-0.07,-0.04,-0.20,-0.20,-0.64
